BOARD SERIAL NUMBER: 9e12fd528fb2ed119ea44eaca7669f5d
USB SERIAL PORT: /dev/cu.usbserial-130
timestamp,sensor_name,depth,depth_units,VWC,raw_line
2026-05-01T16:00:48,sensor_3,12,inch,0.148401,"Status code: 0; addr = 0; vwcRaw: 2175.820068; temp: 29.900000; ec: 61; vwcPercentMineralizedSoils: 0.148401"
2026-05-01T16:00:56,sensor_3,12,inch,0.148211,"Status code: 0; addr = 0; vwcRaw: 2175.330078; temp: 29.900000; ec: 61; vwcPercentMineralizedSoils: 0.148211"
2026-05-01T16:01:03,sensor_3,12,inch,0.148424,"Status code: 0; addr = 0; vwcRaw: 2175.879883; temp: 29.900000; ec: 62; vwcPercentMineralizedSoils: 0.148424"
2026-05-01T16:01:11,sensor_3,12,inch,0.14828,"Status code: 0; addr = 0; vwcRaw: 2175.510010; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148280"
2026-05-01T16:01:19,sensor_3,12,inch,0.148575,"Status code: 0; addr = 0; vwcRaw: 2176.270020; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148575"
2026-05-01T16:01:26,sensor_3,12,inch,0.148579,"Status code: 0; addr = 0; vwcRaw: 2176.280029; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148579"
2026-05-01T16:01:34,sensor_3,12,inch,0.148315,"Status code: 0; addr = 0; vwcRaw: 2175.600098; temp: 29.799999; ec: 63; vwcPercentMineralizedSoils: 0.148315"
2026-05-01T16:01:41,sensor_3,12,inch,0.148358,"Status code: 0; addr = 0; vwcRaw: 2175.709961; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148358"
2026-05-01T16:01:49,sensor_3,12,inch,0.148404,"Status code: 0; addr = 0; vwcRaw: 2175.830078; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148404"
2026-05-01T16:01:56,sensor_3,12,inch,0.148211,"Status code: 0; addr = 0; vwcRaw: 2175.330078; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148211"
2026-05-01T16:02:04,sensor_3,12,inch,0.148226,"Status code: 0; addr = 0; vwcRaw: 2175.370117; temp: 29.799999; ec: 63; vwcPercentMineralizedSoils: 0.148226"
2026-05-01T16:02:11,sensor_3,12,inch,0.14901,"Status code: 0; addr = 0; vwcRaw: 2177.389893; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.149010"
2026-05-01T16:02:19,sensor_3,12,inch,0.148377,"Status code: 0; addr = 0; vwcRaw: 2175.760010; temp: 29.799999; ec: 61; vwcPercentMineralizedSoils: 0.148377"
2026-05-01T16:02:27,sensor_3,12,inch,0.148866,"Status code: 0; addr = 0; vwcRaw: 2177.020020; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148866"
2026-05-01T16:02:34,sensor_3,12,inch,0.148296,"Status code: 0; addr = 0; vwcRaw: 2175.550049; temp: 29.799999; ec: 62; vwcPercentMineralizedSoils: 0.148296"
2026-05-01T16:02:42,sensor_3,12,inch,0.148296,"Status code: 0; addr = 0; vwcRaw: 2175.550049; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148296"
2026-05-01T16:02:49,sensor_3,12,inch,0.148397,"Status code: 0; addr = 0; vwcRaw: 2175.810059; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148397"
2026-05-01T16:02:57,sensor_3,12,inch,0.148532,"Status code: 0; addr = 0; vwcRaw: 2176.159912; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148532"
2026-05-01T16:03:04,sensor_3,12,inch,0.148311,"Status code: 0; addr = 0; vwcRaw: 2175.590088; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148311"
2026-05-01T16:03:12,sensor_3,12,inch,0.148668,"Status code: 0; addr = 0; vwcRaw: 2176.510010; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148668"
2026-05-01T16:03:20,sensor_3,12,inch,0.148404,"Status code: 0; addr = 0; vwcRaw: 2175.830078; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148404"
2026-05-01T16:03:27,sensor_3,12,inch,0.148847,"Status code: 0; addr = 0; vwcRaw: 2176.969971; temp: 29.700001; ec: 63; vwcPercentMineralizedSoils: 0.148847"
2026-05-01T16:03:35,sensor_3,12,inch,0.148769,"Status code: 0; addr = 0; vwcRaw: 2176.770020; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148769"
2026-05-01T16:03:42,sensor_3,12,inch,0.148447,"Status code: 0; addr = 0; vwcRaw: 2175.939941; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148447"
2026-05-01T16:03:50,sensor_3,12,inch,0.148672,"Status code: 0; addr = 0; vwcRaw: 2176.520020; temp: 29.700001; ec: 63; vwcPercentMineralizedSoils: 0.148672"
2026-05-01T16:03:57,sensor_3,12,inch,0.148478,"Status code: 0; addr = 0; vwcRaw: 2176.020020; temp: 29.700001; ec: 62; vwcPercentMineralizedSoils: 0.148478"
2026-05-01T16:04:05,sensor_3,12,inch,0.149138,"Status code: 0; addr = 0; vwcRaw: 2177.719971; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.149138"
2026-05-01T16:04:12,sensor_3,12,inch,0.148746,"Status code: 0; addr = 0; vwcRaw: 2176.709961; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148746"
2026-05-01T16:04:20,sensor_3,12,inch,0.148346,"Status code: 0; addr = 0; vwcRaw: 2175.679932; temp: 29.600000; ec: 62; vwcPercentMineralizedSoils: 0.148346"
2026-05-01T16:04:28,sensor_3,12,inch,0.148649,"Status code: 0; addr = 0; vwcRaw: 2176.459961; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148649"
2026-05-01T16:04:35,sensor_3,12,inch,0.148494,"Status code: 0; addr = 0; vwcRaw: 2176.060059; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148494"
2026-05-01T16:04:43,sensor_3,12,inch,0.148839,"Status code: 0; addr = 0; vwcRaw: 2176.949951; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148839"
2026-05-01T16:04:50,sensor_3,12,inch,0.14854,"Status code: 0; addr = 0; vwcRaw: 2176.179932; temp: 29.600000; ec: 62; vwcPercentMineralizedSoils: 0.148540"
2026-05-01T16:04:58,sensor_3,12,inch,0.148719,"Status code: 0; addr = 0; vwcRaw: 2176.639893; temp: 29.600000; ec: 62; vwcPercentMineralizedSoils: 0.148719"
2026-05-01T16:05:05,sensor_3,12,inch,0.148459,"Status code: 0; addr = 0; vwcRaw: 2175.969971; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148459"
2026-05-01T16:05:13,sensor_3,12,inch,0.148924,"Status code: 0; addr = 0; vwcRaw: 2177.169922; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148924"
2026-05-01T16:05:20,sensor_3,12,inch,0.148432,"Status code: 0; addr = 0; vwcRaw: 2175.899902; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148432"
2026-05-01T16:05:28,sensor_3,12,inch,0.148878,"Status code: 0; addr = 0; vwcRaw: 2177.050049; temp: 29.600000; ec: 63; vwcPercentMineralizedSoils: 0.148878"
2026-05-01T16:05:36,sensor_3,12,inch,0.148913,"Status code: 0; addr = 0; vwcRaw: 2177.139893; temp: 29.500000; ec: 61; vwcPercentMineralizedSoils: 0.148913"
2026-05-01T16:05:43,sensor_3,12,inch,0.148513,"Status code: 0; addr = 0; vwcRaw: 2176.110107; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.148513"
2026-05-01T16:05:51,sensor_3,12,inch,0.148373,"Status code: 0; addr = 0; vwcRaw: 2175.750000; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.148373"
2026-05-01T16:05:58,sensor_3,12,inch,0.14847,"Status code: 0; addr = 0; vwcRaw: 2176.000000; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.148470"
2026-05-01T16:06:06,sensor_3,12,inch,0.148498,"Status code: 0; addr = 0; vwcRaw: 2176.070068; temp: 29.500000; ec: 64; vwcPercentMineralizedSoils: 0.148498"
2026-05-01T16:06:13,sensor_3,12,inch,0.148366,"Status code: 0; addr = 0; vwcRaw: 2175.729980; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.148366"
2026-05-01T16:06:21,sensor_3,12,inch,0.148618,"Status code: 0; addr = 0; vwcRaw: 2176.379883; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.148618"
2026-05-01T16:06:29,sensor_3,12,inch,0.148575,"Status code: 0; addr = 0; vwcRaw: 2176.270020; temp: 29.500000; ec: 64; vwcPercentMineralizedSoils: 0.148575"
2026-05-01T16:06:36,sensor_3,12,inch,0.149095,"Status code: 0; addr = 0; vwcRaw: 2177.610107; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.149095"
2026-05-01T16:06:44,sensor_3,12,inch,0.149165,"Status code: 0; addr = 0; vwcRaw: 2177.790039; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.149165"
2026-05-01T16:06:51,sensor_3,12,inch,0.148265,"Status code: 0; addr = 0; vwcRaw: 2175.469971; temp: 29.500000; ec: 63; vwcPercentMineralizedSoils: 0.148265"
2026-05-01T16:06:59,sensor_3,12,inch,0.148715,"Status code: 0; addr = 0; vwcRaw: 2176.629883; temp: 29.400000; ec: 64; vwcPercentMineralizedSoils: 0.148715"
2026-05-01T16:07:06,sensor_3,12,inch,0.148385,"Status code: 0; addr = 0; vwcRaw: 2175.780029; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148385"
2026-05-01T16:07:14,sensor_3,12,inch,0.148649,"Status code: 0; addr = 0; vwcRaw: 2176.459961; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148649"
2026-05-01T16:07:21,sensor_3,12,inch,0.148827,"Status code: 0; addr = 0; vwcRaw: 2176.919922; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148827"
2026-05-01T16:07:29,sensor_3,12,inch,0.148486,"Status code: 0; addr = 0; vwcRaw: 2176.040039; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148486"
2026-05-01T16:07:37,sensor_3,12,inch,0.148967,"Status code: 0; addr = 0; vwcRaw: 2177.280029; temp: 29.400000; ec: 64; vwcPercentMineralizedSoils: 0.148967"
2026-05-01T16:07:44,sensor_3,12,inch,0.149068,"Status code: 0; addr = 0; vwcRaw: 2177.540039; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.149068"
2026-05-01T16:07:52,sensor_3,12,inch,0.148835,"Status code: 0; addr = 0; vwcRaw: 2176.939941; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148835"
2026-05-01T16:07:59,sensor_3,12,inch,0.148401,"Status code: 0; addr = 0; vwcRaw: 2175.820068; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148401"
2026-05-01T16:08:07,sensor_3,12,inch,0.148967,"Status code: 0; addr = 0; vwcRaw: 2177.280029; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148967"
2026-05-01T16:08:14,sensor_3,12,inch,0.148513,"Status code: 0; addr = 0; vwcRaw: 2176.110107; temp: 29.400000; ec: 63; vwcPercentMineralizedSoils: 0.148513"
