BOARD SERIAL NUMBER: aa192e3c9eb2ed11840d4daca7669f5d
USB SERIAL PORT: /dev/cu.usbserial-110
timestamp,sensor_name,depth,depth_units,VWC,raw_line
2026-05-01T15:43:39,sensor_1,6,inch,0.100189,"Status code: 0; addr = 0; vwcRaw: 2051.530029; temp: 26.799999; ec: 84; vwcPercentMineralizedSoils: 0.100189"
2026-05-01T15:43:46,sensor_1,6,inch,0.100863,"Status code: 0; addr = 0; vwcRaw: 2053.270020; temp: 26.799999; ec: 83; vwcPercentMineralizedSoils: 0.100863"
2026-05-01T15:43:54,sensor_1,6,inch,0.100654,"Status code: 0; addr = 0; vwcRaw: 2052.729980; temp: 26.799999; ec: 83; vwcPercentMineralizedSoils: 0.100654"
2026-05-01T15:44:02,sensor_1,6,inch,0.100495,"Status code: 0; addr = 0; vwcRaw: 2052.320068; temp: 26.799999; ec: 84; vwcPercentMineralizedSoils: 0.100495"
2026-05-01T15:44:09,sensor_1,6,inch,0.100875,"Status code: 0; addr = 0; vwcRaw: 2053.300049; temp: 26.900000; ec: 83; vwcPercentMineralizedSoils: 0.100875"
2026-05-01T15:44:17,sensor_1,6,inch,0.100452,"Status code: 0; addr = 0; vwcRaw: 2052.209961; temp: 26.900000; ec: 84; vwcPercentMineralizedSoils: 0.100452"
2026-05-01T15:44:24,sensor_1,6,inch,0.100518,"Status code: 0; addr = 0; vwcRaw: 2052.379883; temp: 26.900000; ec: 84; vwcPercentMineralizedSoils: 0.100518"
2026-05-01T15:44:32,sensor_1,6,inch,0.100611,"Status code: 0; addr = 0; vwcRaw: 2052.620117; temp: 26.900000; ec: 84; vwcPercentMineralizedSoils: 0.100611"
2026-05-01T15:44:39,sensor_1,6,inch,0.100072,"Status code: 0; addr = 0; vwcRaw: 2051.229980; temp: 26.900000; ec: 84; vwcPercentMineralizedSoils: 0.100072"
2026-05-01T15:44:47,sensor_1,6,inch,0.100914,"Status code: 0; addr = 0; vwcRaw: 2053.399902; temp: 26.900000; ec: 84; vwcPercentMineralizedSoils: 0.100914"
2026-05-01T15:44:54,sensor_1,6,inch,0.101236,"Status code: 0; addr = 0; vwcRaw: 2054.229980; temp: 27.000000; ec: 85; vwcPercentMineralizedSoils: 0.101236"
